SalesOrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountAmount,ShipDate,ShipMode,SalesPersonID,SalesAmount,Cost,Profit
18210,2024-02-28,89.0,59,10,1601.92,0.0,2024-03-01,Standard,9,16019.2,,
18211,2022-07-20,85.0,48,4,1381.56,0.0,2022-07-24,Next Day,9,5526.24,2239.0,3287.24
18212,2023-12-16,20.0,54,4,1756.71,0.0,2023-12-22,Next Day,8,7026.84,3583.76,3443.08
18213,2024-01-15,98.0,74,2,161.54,0.0,2024-01-19,Next Day,8,323.08,197.94,125.13999999999999
18214,2022-10-06,37.0,12,9,368.57,0.0,2022-10-12,Standard,1,3317.13,1887.39,1429.74
18215,2024-10-05,64.0,22,10,0.0,0.0,2024-10-07,Next Day,6,0.0,,
18216,2024-09-22,15.0,1,1,410.02,0.0,2024-09-23,Next Day,6,410.02,258.0,152.01999999999998
18217,2023-10-07,66.0,16,4,944.6,0.0,2023-10-14,Express,2,3778.4,,
18218,2024-06-05,73.0,54,5,1756.71,0.0,2024-06-06,Next Day,4,8783.55,4479.700000000001,4303.8499999999985
18219,2024-05-19,36.0,12,8,368.57,0.0,2024-05-26,Next Day,8,2948.56,1677.68,1270.8799999999999
18220,2023-03-03,83.0,16,10,944.6,0.0,2023-03-07,Standard,10,9446.0,6450.2,2995.8
18221,2024-09-10,30.0,80,9,1343.3,61.59,2024-09-14,Standard,3,12028.109999999999,7877.07,4151.039999999999
18222,,90.0,35,3,459.91,0.0,2024-05-09,Express,4,1379.73,893.4300000000001,486.29999999999995
18223,,50.0,35,6,459.91,0.0,2024-11-21,Express,3,2759.46,1786.8600000000001,972.5999999999999
18224,2024-11-01,46.0,26,5,601.63,0.0,2024-11-08,Next Day,1,3008.15,1243.55,1764.6000000000001
18225,2022-12-07,,6,-4,372.62,0.0,2022-12-08,Standard,3,-1490.48,-855.28,-635.2
18226,2023-02-01,43.0,16,2,944.6,0.0,2023-02-03,Express,8,1889.2,1290.04,599.1600000000001
18227,2022-07-08,71.0,21,6,497.99,0.0,2022-07-09,Express,9,2987.94,1567.8600000000001,1420.08
18228,2024-09-11,48.0,32,9,1651.29,0.0,2024-09-14,Express,1,14861.61,8548.02,6313.59
18229,2023-01-07,47.0,1,9,410.02,0.0,2023-01-10,Standard,8,3690.18,2322.0,1368.1799999999998
18230,2023-01-18,69.0,49,1,84.39,6.68,2023-01-22,Express,8,77.71000000000001,38.49,39.220000000000006
18231,2023-10-24,37.0,65,6,1526.89,0.0,2023-10-26,Standard,6,9161.34,4668.4800000000005,4492.86
18232,2024-01-31,80.0,78,-2,1349.62,0.0,2024-02-03,Next Day,5,-2699.24,-1850.0,-849.2399999999998
18233,2023-02-14,13.0,2,6,1647.98,0.0,2023-02-19,Express,7,9887.880000000001,4892.04,4995.840000000001
18234,2023-05-05,60.0,47,6,646.66,0.0,2023-05-09,Next Day,8,3879.96,1630.08,2249.88
18235,2023-10-16,80.0,25,9,1760.61,0.0,2023-10-19,Standard,4,15845.49,7067.5199999999995,8777.970000000001
18236,2024-06-17,32.0,71,8,531.92,0.0,2024-06-21,Standard,1,4255.36,2618.16,1637.1999999999998
18237,2024-05-19,78.0,12,7,368.57,0.0,2024-05-26,Express,3,2579.99,1467.97,1112.0199999999998
18238,2023-11-07,63.0,16,8,944.6,0.0,2023-11-12,Standard,7,7556.8,5160.16,2396.6400000000003
18239,,82.0,30,17,1078.8,0.0,2022-05-22,Next Day,4,18339.6,11280.349999999999,7059.25
18240,2023-04-08,3.0,50,10,1263.4,21.13,2023-04-11,Next Day,5,12612.87,5525.299999999999,7087.5700000000015
18241,2023-09-30,95.0,2,6,1647.98,0.0,2023-10-07,Next Day,8,9887.880000000001,4892.04,4995.840000000001
18242,2022-07-20,24.0,53,2,1515.28,187.68,2022-07-26,Next Day,2,2842.88,1438.58,1404.3000000000002
18243,2024-01-29,6.0,30,10,1078.8,0.0,2024-02-04,Express,9,10788.0,6635.5,4152.5
18244,2022-10-16,,42,6,691.62,185.42,2022-10-23,Express,7,3964.3,1740.72,2223.58
18245,2022-07-17,59.0,48,9,1381.56,0.0,2022-07-21,Express,9,12434.039999999999,5037.75,7396.289999999999
18246,2024-12-05,23.0,69,6,206.61,0.0,2024-12-11,Express,2,1239.66,783.0,456.6600000000001
18247,2022-04-08,4.0,38,5,90.95,0.0,2022-04-12,Next Day,8,454.75,217.0,237.75
18248,2023-08-06,23.0,4,3,23.47,0.0,2023-08-08,Express,9,70.41,47.61,22.799999999999997
18249,2023-07-07,46.0,54,7,1756.71,0.0,2023-07-14,Next Day,3,12296.970000000001,6271.58,6025.390000000001
18250,2023-04-02,71.0,17,6,738.68,0.0,2023-04-03,Express,2,4432.08,2036.22,2395.8599999999997
18251,2024-03-23,45.0,14,10,290.48,52.82,2024-03-24,Standard,6,2851.98,1484.3000000000002,1367.6799999999998
18252,2023-08-05,25.0,52,8,1692.0,127.99,2023-08-11,Express,2,13408.01,6201.76,7206.25
18253,2024-09-24,54.0,35,1,459.91,0.0,2024-09-27,Express,5,459.91,297.81,162.10000000000002
18254,2024-01-22,96.0,70,7,1420.71,0.0,2024-01-25,Standard,4,9944.970000000001,4872.490000000001,5072.4800000000005
18255,2022-09-21,52.0,69,1,206.61,0.0,2022-09-27,Next Day,4,206.61,130.5,76.11000000000001
18256,2024-10-15,9.0,66,10,1384.98,0.0,2024-10-18,Next Day,2,13849.8,6658.7,7191.099999999999
18257,2023-05-24,52.0,24,4,1857.12,286.08,2023-05-27,Express,10,7142.4,4952.8,2189.5999999999995
18258,2022-08-31,16.0,74,10,,0.0,2022-09-04,Standard,9,,,
18259,2024-12-22,7.0,25,3,1760.61,0.0,2024-12-23,Express,8,5281.83,2355.84,2925.99
18260,2022-05-16,1.0,36,2,774.22,0.0,2022-05-20,Express,2,1548.44,1024.3,524.1400000000001
18261,2022-12-31,46.0,3,4,1369.95,0.0,2023-01-06,Express,3,5479.8,,
18262,2022-09-11,11.0,59,1,1601.92,0.0,2022-09-17,Standard,10,1601.92,,
18263,2024-04-12,19.0,9,8,380.54,0.0,2024-04-19,Next Day,4,3044.32,1990.8,1053.5200000000002
18264,2022-07-05,31.0,22,15,0.0,0.0,2022-07-12,Next Day,7,0.0,,
18265,2024-03-25,93.0,11,4,1833.75,0.0,2024-03-30,Standard,2,7335.0,4501.2,2833.8
18266,2022-11-25,68.0,39,2,858.23,0.0,2022-11-28,Standard,3,1716.46,1182.28,534.1800000000001
18267,2024-04-09,9.0,17,2,738.68,0.0,2024-04-13,Next Day,2,1477.36,678.74,798.6199999999999
18268,2023-09-02,18.0,49,9,84.39,0.0,2023-09-06,Next Day,2,759.51,346.41,413.09999999999997
18269,2022-07-28,74.0,14,8,290.48,0.0,2022-08-01,Standard,9,2323.84,1187.44,1136.4
18270,2022-06-19,65.0,52,2,1692.0,0.0,2022-06-23,Express,2,3384.0,1550.44,1833.56
18271,2024-06-02,81.0,75,1,1210.81,0.0,2024-06-06,Standard,9,1210.81,667.98,542.8299999999999
18272,2022-03-04,61.0,19,8,134.47,0.0,2022-03-11,Express,8,1075.76,639.04,436.72
18273,2022-07-17,37.0,55,3,0.0,0.0,2022-07-21,Next Day,3,0.0,2141.67,-2141.67
18274,2023-05-27,48.0,80,10,1343.3,0.0,2023-05-31,Next Day,7,13433.0,8752.3,4680.700000000001
18275,2022-03-13,27.0,31,9,1772.96,0.0,2022-03-19,Express,7,15956.64,7083.36,8873.279999999999
18276,2022-05-05,88.0,15,3,906.97,0.0,2022-05-08,Standard,1,2720.91,1311.27,1409.6399999999999
18277,2023-07-13,52.0,61,1,1415.0,244.12,2023-07-20,Standard,3,1170.88,900.8,270.08000000000015
18278,2024-01-08,14.0,62,8,,0.0,2024-01-10,Next Day,7,,,
18279,2023-05-05,37.0,11,8,1833.75,0.0,2023-05-12,Express,7,14670.0,9002.4,5667.6
18280,2022-09-17,82.0,27,6,1939.37,0.0,2022-09-23,Express,1,11636.22,7115.76,4520.459999999999
18281,,26.0,40,7,1670.28,0.0,2022-03-21,Express,6,11691.96,6465.2,5226.759999999999
18282,2024-04-21,78.0,9,3,380.54,0.0,2024-04-28,Next Day,9,1141.6200000000001,746.55,395.07000000000016
18283,2023-07-26,100.0,49,1,84.39,0.0,2023-07-30,Next Day,3,84.39,38.49,45.9
18284,2023-06-30,53.0,36,8,774.22,0.0,2023-07-02,Standard,4,6193.76,4097.2,2096.5600000000004
18285,2022-09-28,88.0,55,9,0.0,0.0,2022-10-02,Next Day,8,0.0,6425.01,-6425.01
18286,2022-08-25,18.0,15,2,906.97,0.0,2022-08-26,Express,10,1813.94,874.18,939.7600000000001
18287,2022-05-25,20.0,70,10,1420.71,0.0,2022-05-27,Express,1,14207.1,6960.700000000001,7246.4
18288,2023-07-16,13.0,54,14,1756.71,0.0,2023-07-19,Next Day,7,24593.940000000002,12543.16,12050.780000000002
18289,2023-10-23,25.0,44,6,1704.87,0.0,2023-10-30,Express,2,10229.22,4402.5599999999995,5826.66
18290,2022-12-13,44.0,57,1,1142.26,0.0,2022-12-17,Express,10,1142.26,638.89,503.37
18291,2024-12-16,63.0,37,6,448.4,0.0,2024-12-21,Standard,8,2690.3999999999996,1666.08,1024.3199999999997
18292,2024-07-22,80.0,16,10,944.6,0.0,2024-07-26,Standard,2,9446.0,6450.2,2995.8
18293,2024-07-31,15.0,78,6,1349.62,368.79,2024-08-01,Next Day,8,7728.929999999999,5550.0,2178.9299999999994
18294,2024-08-22,15.0,61,10,1415.0,0.0,2024-08-28,Standard,5,14150.0,9008.0,5142.0
18295,2023-01-06,9.0,67,8,762.81,0.0,2023-01-13,Standard,1,6102.48,2554.24,3548.24
18296,2022-08-23,51.0,29,5,484.39,0.0,2022-08-29,Next Day,9,2421.95,1272.9,1149.0499999999997
18297,2022-11-25,89.0,51,11,1611.93,0.0,2022-11-27,Express,7,17731.23,9346.15,8385.08
18298,2022-10-31,99.0,70,17,1420.71,62.5,2022-11-07,Express,6,24089.57,11833.19,12256.38
18299,2023-03-17,50.0,3,3,1369.95,0.0,2023-03-22,Express,3,4109.85,2456.2200000000003,1653.63
18300,,11.0,3,10,1369.95,0.0,2024-05-01,Express,7,13699.5,8187.4,5512.1
18301,2024-06-09,45.0,44,4,1704.87,0.0,2024-06-16,Next Day,9,6819.48,2935.04,3884.4399999999996
18302,,20.0,64,19,172.22,0.0,2024-07-22,Express,6,3272.18,2178.16,1094.02
18303,2022-05-26,17.0,68,9,1327.49,0.0,2022-05-28,Express,4,11947.41,7293.87,4653.54
18304,2024-03-27,98.0,38,6,90.95,0.0,2024-04-02,Express,5,545.7,260.4,285.30000000000007
18305,2024-08-23,59.0,16,4,944.6,0.0,2024-08-24,Express,1,3778.4,2580.08,1198.3200000000002
18306,2023-11-09,36.0,64,7,172.22,0.0,2023-11-13,Standard,6,1205.54,802.48,403.05999999999995
18307,2024-12-03,26.0,59,5,1601.92,0.0,2024-12-06,Next Day,6,8009.6,,
18308,2022-11-05,16.0,39,10,858.23,0.0,2022-11-12,Express,4,8582.3,5911.4,2670.8999999999996
18309,2022-12-26,22.0,36,9,774.22,136.56,2023-01-02,Express,1,6831.42,4609.349999999999,2222.0700000000006
18310,2024-06-21,38.0,70,10,1420.71,0.0,2024-06-22,Standard,4,14207.1,6960.700000000001,7246.4
18311,2023-04-14,71.0,28,10,1147.07,0.0,2023-04-18,Express,10,11470.699999999999,4920.2,6550.499999999999
18312,2023-03-23,34.0,13,4,66.43,0.0,2023-03-24,Standard,10,265.72,,
18313,2024-07-27,12.0,80,4,1343.3,0.0,2024-08-02,Express,9,5373.2,3500.92,1872.2799999999997
18314,2024-10-16,42.0,3,4,1369.95,0.0,2024-10-22,Next Day,4,5479.8,3274.96,2204.84
18315,2024-11-15,70.0,35,3,459.91,0.0,2024-11-22,Next Day,6,1379.73,893.4300000000001,486.29999999999995
18316,2024-04-23,21.0,24,9,1857.12,0.0,2024-04-25,Next Day,6,16714.079999999998,11143.800000000001,5570.279999999997
18317,2022-03-05,19.0,38,7,90.95,0.0,2022-03-11,Next Day,7,636.65,303.8,332.84999999999997
18318,2022-08-09,58.0,20,2,323.05,0.0,2022-08-11,Express,10,646.1,,
18319,2023-10-26,93.0,10,5,839.41,45.46,2023-10-31,Express,4,4151.59,2911.7000000000003,1239.8899999999999
18320,2023-10-14,61.0,30,8,1078.8,0.0,2023-10-15,Next Day,1,8630.4,5308.4,3322.0
18321,2022-11-06,65.0,38,6,90.95,0.0,2022-11-09,Next Day,8,545.7,260.4,285.30000000000007
18322,2022-05-06,93.0,9,5,380.54,0.0,2022-05-12,Express,9,1902.7,1244.25,658.45
18323,2024-08-28,84.0,67,1,762.81,0.0,2024-08-29,Express,9,762.81,319.28,443.53
18324,2023-09-19,1.0,57,12,1142.26,0.0,2023-09-24,Standard,7,13707.119999999999,7666.68,6040.439999999999
18325,2024-03-01,58.0,17,9,738.68,37.14,2024-03-08,Next Day,8,6610.98,3054.33,3556.6499999999996
18326,2024-07-24,95.0,45,10,0.0,0.0,2024-07-27,Next Day,5,0.0,,
18327,2022-03-10,18.0,80,9,1343.3,0.0,2022-03-13,Express,10,12089.699999999999,7877.07,4212.629999999999
18328,2024-05-14,88.0,51,2,1611.93,0.0,2024-05-16,Express,2,3223.86,1699.3,1524.5600000000002
18329,2022-02-07,40.0,76,3,1291.59,0.0,2022-02-11,Standard,3,3874.7699999999995,2506.02,1368.7499999999995
18330,2023-07-14,56.0,58,9,1478.81,0.0,2023-07-20,Next Day,3,13309.289999999999,,
18331,2022-11-10,66.0,25,6,1760.61,0.0,2022-11-13,Next Day,3,10563.66,4711.68,5851.98
18332,2022-01-15,38.0,37,7,448.4,0.0,2022-01-22,Standard,4,3138.7999999999997,1943.76,1195.0399999999997
18333,2024-07-27,88.0,75,6,1210.81,0.0,2024-07-30,Next Day,2,7264.86,4007.88,3256.9799999999996
18334,2024-03-27,73.0,19,6,,0.0,2024-04-03,Standard,9,,,
18335,2024-10-24,16.0,27,5,1939.37,0.0,2024-10-26,Express,9,9696.849999999999,5929.8,3767.0499999999984
18336,2024-10-16,24.0,37,6,448.4,0.0,2024-10-20,Next Day,2,2690.3999999999996,1666.08,1024.3199999999997
18337,2023-03-29,24.0,21,8,497.99,0.0,2023-04-01,Next Day,3,3983.92,,
18338,2022-08-19,95.0,73,7,,0.0,2022-08-25,Next Day,8,,,
18339,2023-07-26,16.0,68,5,1327.49,0.0,2023-07-29,Standard,5,6637.45,4052.1499999999996,2585.3
18340,2023-10-11,100.0,75,2,1210.81,331.38,2023-10-16,Standard,4,2090.24,1335.96,754.2799999999997
18341,2024-10-23,80.0,27,10,1939.37,0.0,2024-10-27,Next Day,6,19393.699999999997,11859.6,7534.099999999997
18342,2023-02-09,85.0,19,5,134.47,0.0,2023-02-16,Next Day,6,672.35,399.4,272.95000000000005
18343,2023-10-06,70.0,67,5,762.81,177.32,2023-10-08,Standard,1,3636.7299999999996,1596.3999999999999,2040.3299999999997
18344,2022-03-05,25.0,30,3,1078.8,0.0,2022-03-11,Standard,9,3236.3999999999996,1990.6499999999999,1245.7499999999998
18345,2024-03-03,72.0,50,17,1263.4,0.0,2024-03-07,Express,9,21477.800000000003,9393.01,12084.790000000003
18346,2023-04-01,19.0,63,4,225.52,0.0,2023-04-03,Standard,10,902.08,590.76,311.32000000000005
18347,2022-02-27,26.0,77,9,1694.12,0.0,2022-03-03,Standard,2,15247.079999999998,8500.14,6746.939999999999
18348,2024-02-15,85.0,51,3,1611.93,0.0,2024-02-21,Express,7,4835.79,2548.95,2286.84
18349,2022-04-27,,41,10,1216.73,4.47,2022-04-30,Standard,10,12162.83,7484.9,4677.93
18350,2023-05-22,27.0,3,7,1369.95,4.44,2023-05-27,Next Day,9,9585.21,5731.18,3854.029999999999
18351,2024-09-03,36.0,8,7,707.67,0.0,2024-09-08,Next Day,6,4953.69,3117.73,1835.9599999999996
18352,2023-05-08,17.0,51,6,1611.93,0.0,2023-05-15,Next Day,7,9671.58,5097.9,4573.68
18353,2022-01-17,56.0,53,7,1515.28,0.0,2022-01-19,Next Day,8,10606.96,5035.03,5571.929999999999
18354,2022-11-17,76.0,63,1,225.52,0.0,2022-11-23,Standard,8,225.52,147.69,77.83000000000001
18355,2022-07-19,96.0,67,8,762.81,0.0,2022-07-20,Express,6,6102.48,2554.24,3548.24
18356,2022-08-05,47.0,7,19,1291.23,210.79,2022-08-10,Next Day,6,24322.579999999998,,
18357,2024-03-13,20.0,62,8,,518.57,2024-03-14,Standard,8,,,
18358,2023-02-02,94.0,18,4,522.64,0.0,2023-02-03,Next Day,6,2090.56,1185.0,905.56
18359,2022-08-30,35.0,12,1,368.57,0.39,2022-09-03,Next Day,6,368.18,209.71,158.47
18360,2022-04-21,95.0,42,6,691.62,0.0,2022-04-23,Next Day,4,4149.72,1740.72,2409.0
18361,2023-09-09,6.0,9,2,380.54,0.0,2023-09-15,Express,8,761.08,497.7,263.38000000000005
18362,2022-12-24,82.0,1,7,410.02,0.0,2022-12-28,Next Day,2,2870.14,1806.0,1064.1399999999999
18363,2023-02-06,11.0,45,12,0.0,0.0,2023-02-09,Express,4,0.0,,
18364,2024-01-21,93.0,68,9,1327.49,0.0,2024-01-26,Next Day,6,11947.41,7293.87,4653.54
18365,2022-05-08,60.0,63,9,225.52,62.68,2022-05-11,Express,6,1967.0,1329.21,637.79
18366,2023-09-19,63.0,72,8,1432.35,0.0,2023-09-21,Express,1,11458.8,4777.76,6681.039999999999
18367,2022-10-28,62.0,70,4,1420.71,0.0,2022-10-31,Next Day,8,5682.84,2784.28,2898.56
18368,2022-05-05,91.0,68,3,1327.49,0.0,2022-05-06,Next Day,9,3982.4700000000003,,
18369,2022-01-06,70.0,9,1,380.54,0.0,2022-01-11,Standard,10,380.54,248.85,131.69000000000003
18370,2023-07-26,30.0,39,5,858.23,0.0,2023-07-29,Standard,6,4291.15,2955.7,1335.4499999999998
18371,2022-05-03,16.0,69,9,206.61,0.0,2022-05-09,Express,7,1859.4900000000002,1174.5,684.9900000000002
18372,2024-05-18,57.0,43,10,1691.3,0.0,2024-05-22,Express,9,16913.0,10228.300000000001,6684.699999999999
18373,2024-09-15,93.0,52,5,1692.0,0.0,2024-09-21,Express,9,8460.0,3876.1000000000004,4583.9
18374,2024-10-09,59.0,6,4,372.62,0.0,2024-10-16,Express,9,1490.48,,
18375,2022-05-04,90.0,32,3,1651.29,0.0,2022-05-11,Next Day,1,4953.87,2849.34,2104.5299999999997
18376,2023-09-09,45.0,29,5,484.39,0.0,2023-09-13,Express,4,2421.95,1272.9,1149.0499999999997
18377,2024-08-17,71.0,4,8,23.47,0.0,2024-08-22,Express,9,187.76,126.96,60.8
18378,2022-05-15,77.0,70,4,1420.71,0.0,2022-05-18,Standard,4,5682.84,2784.28,2898.56
18379,2024-03-09,93.0,80,4,1343.3,0.0,2024-03-16,Next Day,3,5373.2,3500.92,1872.2799999999997
18380,,78.0,39,5,858.23,0.0,2024-10-28,Next Day,3,4291.15,2955.7,1335.4499999999998
18381,2022-10-27,68.0,35,10,459.91,0.0,2022-11-03,Standard,1,4599.1,2978.1,1621.0000000000005
18382,2023-11-17,71.0,28,8,1147.07,0.0,2023-11-19,Next Day,8,9176.56,,
18383,2023-02-18,94.0,50,-2,1263.4,342.59,2023-02-21,Express,6,-2869.3900000000003,-1105.06,-1764.3300000000004
18384,2023-03-18,43.0,62,7,1839.55,0.0,2023-03-20,Next Day,6,12876.85,5958.12,6918.7300000000005
18385,2024-12-23,59.0,80,9,1343.3,0.0,2024-12-27,Next Day,3,12089.699999999999,7877.07,4212.629999999999
18386,2024-11-09,90.0,77,0,1694.12,237.83,2024-11-16,Standard,7,-237.83,0.0,-237.83
18387,2023-06-10,72.0,64,3,172.22,0.0,2023-06-14,Express,3,516.66,343.92,172.73999999999995
18388,2022-02-08,48.0,54,8,1756.71,0.0,2022-02-09,Next Day,5,14053.68,7167.52,6886.16
18389,2023-01-25,20.0,65,6,1526.89,0.0,2023-01-30,Standard,9,9161.34,4668.4800000000005,4492.86
18390,2022-07-07,84.0,61,4,1415.0,336.48,2022-07-11,Standard,10,5323.52,3603.2,1720.3200000000006
18391,2022-03-06,70.0,30,3,1078.8,0.0,2022-03-07,Express,8,3236.3999999999996,1990.6499999999999,1245.7499999999998
18392,2023-03-10,79.0,32,5,1651.29,0.0,2023-03-11,Express,6,8256.45,4748.9,3507.550000000001
18393,2023-12-29,21.0,76,10,1291.59,312.17,2024-01-02,Standard,7,12603.73,8353.4,4250.33
18394,2024-06-06,,50,2,1263.4,0.0,2024-06-10,Express,7,2526.8,1105.06,1421.7400000000002
18395,2022-06-21,32.0,51,9,1611.93,0.0,2022-06-28,Standard,9,14507.37,7646.849999999999,6860.520000000001
18396,2024-06-05,8.0,35,4,459.91,0.0,2024-06-08,Express,7,1839.64,1191.24,648.4000000000001
18397,2022-01-23,49.0,70,-4,1420.71,185.42,2022-01-28,Next Day,7,-5868.26,-2784.28,-3083.98
18398,2024-10-08,10.0,11,8,1833.75,238.34,2024-10-13,Express,7,14431.66,9002.4,5429.26
18399,2024-04-26,86.0,10,8,839.41,0.0,2024-05-01,Standard,1,6715.28,4658.72,2056.5599999999995
18400,2024-07-27,16.0,80,6,1343.3,0.0,2024-07-31,Next Day,4,8059.799999999999,5251.38,2808.419999999999
18401,2022-12-14,48.0,62,6,1839.55,0.0,2022-12-20,Express,10,11037.3,5106.96,5930.339999999999
18402,2022-04-14,44.0,29,5,484.39,131.83,2022-04-15,Next Day,3,2290.12,1272.9,1017.2199999999998
18403,2023-07-18,14.0,72,3,1432.35,0.0,2023-07-25,Standard,2,4297.049999999999,1791.66,2505.3899999999994
18404,2022-06-16,30.0,32,6,1651.29,0.0,2022-06-21,Standard,2,9907.74,5698.68,4209.0599999999995
18405,2024-07-30,27.0,1,4,410.02,48.75,2024-08-05,Express,5,1591.33,1032.0,559.3299999999999
18406,2022-12-16,37.0,10,4,839.41,0.0,2022-12-23,Standard,6,3357.64,2329.36,1028.2799999999997
18407,2023-06-05,52.0,29,1,484.39,0.0,2023-06-10,Express,4,484.39,254.58,229.80999999999997
18408,2023-03-16,63.0,29,7,484.39,0.0,2023-03-22,Express,8,3390.73,1782.0600000000002,1608.6699999999998
18409,2023-04-26,25.0,1,5,410.02,0.0,2023-04-27,Standard,1,2050.1,1290.0,760.0999999999999
18410,2022-03-25,3.0,51,10,1611.93,0.0,2022-03-30,Standard,7,16119.300000000001,8496.5,7622.800000000001
18411,2023-07-19,59.0,24,6,1857.12,515.58,2023-07-25,Next Day,3,10627.14,7429.200000000001,3197.9399999999987
18412,2023-05-29,76.0,35,3,459.91,0.0,2023-05-31,Express,8,1379.73,,
18413,2024-09-01,62.0,24,3,,0.0,2024-09-07,Express,2,,,
18414,2024-07-23,98.0,62,4,1839.55,0.0,2024-07-25,Standard,4,7358.2,,
18415,2024-06-20,59.0,17,2,738.68,0.0,2024-06-23,Standard,10,1477.36,678.74,798.6199999999999
18416,2022-04-17,40.0,79,3,841.16,0.0,2022-04-21,Express,7,2523.48,1511.6100000000001,1011.8699999999999
18417,,14.0,21,10,497.99,0.0,2024-01-21,Standard,8,4979.9,2613.1,2366.7999999999997
18418,2024-04-15,53.0,29,8,484.39,0.0,2024-04-18,Next Day,1,3875.12,2036.64,1838.4799999999998
18419,2024-07-30,54.0,6,8,372.62,0.0,2024-08-06,Standard,8,2980.96,1710.56,1270.4
18420,2022-01-13,100.0,40,1,,0.0,2022-01-20,Express,5,,,
18421,2022-12-13,31.0,30,1,1078.8,152.69,2022-12-20,Next Day,4,926.1099999999999,663.55,262.55999999999995
18422,2022-07-08,71.0,15,7,906.97,0.0,2022-07-09,Next Day,5,6348.79,3059.6299999999997,3289.1600000000003
18423,2023-02-18,67.0,74,8,161.54,0.0,2023-02-22,Next Day,6,1292.32,791.76,500.55999999999995
18424,2024-05-24,39.0,62,3,1839.55,0.0,2024-05-29,Express,1,5518.65,2553.48,2965.1699999999996
18425,2023-12-03,67.0,56,7,175.1,0.0,2023-12-08,Next Day,9,1225.7,781.13,444.57000000000005
18426,2024-12-24,30.0,67,7,762.81,0.0,2024-12-30,Standard,9,5339.67,2234.96,3104.71
18427,2024-06-19,17.0,65,1,1526.89,0.0,2024-06-26,Standard,7,1526.89,,
18428,2024-08-26,7.0,72,10,1432.35,0.0,2024-08-30,Next Day,9,14323.5,5972.200000000001,8351.3
18429,2023-06-18,48.0,75,6,1210.81,0.0,2023-06-24,Express,5,7264.86,4007.88,3256.9799999999996
18430,2024-05-26,27.0,25,1,1760.61,0.0,2024-05-30,Next Day,9,1760.61,785.28,975.3299999999999
18431,2023-10-18,87.0,60,7,633.47,0.0,2023-10-23,Express,10,4434.29,2626.96,1807.33
18432,2023-12-09,39.0,43,16,1691.3,0.0,2023-12-12,Standard,4,27060.8,16365.28,10695.519999999999
18433,2023-03-24,66.0,50,1,1263.4,0.0,2023-03-30,Standard,1,1263.4,552.53,710.8700000000001
18434,2022-05-30,48.0,1,12,410.02,0.0,2022-05-31,Next Day,4,4920.24,3096.0,1824.2399999999998
18435,2023-02-22,57.0,12,2,368.57,0.0,2023-02-26,Express,10,737.14,419.42,317.71999999999997
18436,2023-04-21,15.0,78,9,1349.62,0.0,2023-04-24,Express,6,12146.579999999998,8325.0,3821.579999999998
18437,2022-01-08,54.0,68,1,1327.49,0.0,2022-01-09,Next Day,9,1327.49,810.43,517.0600000000001
18438,2024-07-13,42.0,27,8,1939.37,0.0,2024-07-17,Next Day,4,15514.96,9487.68,6027.279999999999
18439,2024-06-30,14.0,23,4,407.41,0.0,2024-07-06,Express,6,1629.64,723.08,906.5600000000001
18440,2024-07-19,25.0,78,2,1349.62,0.0,2024-07-20,Express,10,2699.24,1850.0,849.2399999999998
18441,2023-10-18,57.0,73,2,1533.38,253.42,2023-10-23,Next Day,9,2813.34,1228.0,1585.3400000000001
18442,2023-05-09,20.0,40,1,1670.28,0.0,2023-05-10,Next Day,4,1670.28,923.6,746.68
18443,2023-01-29,86.0,68,20,1327.49,0.0,2023-02-02,Express,2,26549.8,16208.599999999999,10341.2
18444,2024-07-16,63.0,78,3,1349.62,0.0,2024-07-21,Next Day,9,4048.8599999999997,2775.0,1273.8599999999997
18445,2022-06-21,62.0,33,2,462.72,0.0,2022-06-23,Next Day,7,925.44,568.48,356.96000000000004
18446,2024-07-20,73.0,63,9,225.52,0.0,2024-07-27,Standard,7,2029.68,1329.21,700.47
18447,2022-11-09,18.0,76,3,,0.0,2022-11-12,Standard,6,,,
18448,2024-10-09,14.0,74,10,161.54,0.0,2024-10-16,Next Day,10,1615.3999999999999,989.7,625.6999999999998
18449,2023-08-30,3.0,3,1,1369.95,0.0,2023-09-01,Express,6,1369.95,818.74,551.21
18450,2022-05-17,21.0,28,8,1147.07,227.92,2022-05-22,Express,3,8948.64,3936.16,5012.48
18451,2024-12-17,20.0,78,20,1349.62,0.0,2024-12-18,Express,8,26992.399999999998,18500.0,8492.399999999998
18452,2022-12-03,4.0,42,9,691.62,0.0,2022-12-09,Standard,6,6224.58,2611.08,3613.5
18453,2023-06-10,45.0,30,6,1078.8,0.0,2023-06-16,Standard,8,6472.799999999999,3981.2999999999997,2491.4999999999995
18454,2023-04-09,67.0,65,9,1526.89,0.0,2023-04-10,Standard,5,13742.01,7002.72,6739.29
18455,2022-01-31,68.0,43,3,1691.3,0.0,2022-02-07,Express,7,5073.9,3068.4900000000002,2005.4099999999994
18456,2024-11-04,7.0,77,6,1694.12,451.89,2024-11-10,Express,1,9712.83,5666.76,4046.0699999999997
18457,2022-08-07,72.0,58,4,1478.81,0.0,2022-08-11,Standard,1,5915.24,3526.2,2389.04
18458,,38.0,12,6,368.57,0.0,2023-08-23,Express,5,2211.42,1258.26,953.1600000000001
